source_id,source_ref,doi_or_url,data_extraction,data_type,fiber_type,resin_type,fiber_grade,manufacturing_method,fabric_type,fiber_volume_pct,CNT_vol_frac_pct,interlayer_vol_frac_pct,manufacturing_pressure_psi,Tg_dry_C,Tg_wet_C,layup_code,pct_0_plies,pct_45_plies,pct_90_plies,num_plies,thickness_mm,test_type,test_standard,environment,env_code,temperature_C,moisture_condition,moisture_code,tensile_strength_MPa,tensile_modulus_GPa,compressive_strength_MPa,compressive_modulus_GPa,flexural_strength_MPa,flexural_modulus_GPa,shear_strength_MPa,GIIc_Jm2,reported_CV_pct,reported_std_MPa,strength_MPa,modulus_GPa,fiber_rank,fiber_tensile_modulus_GPa,fiber_tensile_strength_MPa,fiber_density_gcc,manufacturing_code,layup_class,layup_code_num,E_L_ROM_GPa,E_T_HT_GPa,orientation_efficiency,sigma_L_ROM_MPa,thermal_knockdown,effective_Vf_pct,mfg_quality_index,anisotropy_proxy,cnt_il_synergy,zero_ply_contribution,composite_density_gcc,sigma_L_specific
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,0.0,80.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,868.0,,,,840.0,55.2,,720.0,,,868.0,55.2,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,3.5777087639996634,8.462309913166132,1.36,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,0.0,80.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,868.0,,,,827.0,54.8,,720.0,,,868.0,54.8,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,3.5777087639996634,8.462309913166132,1.36,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,0.0,80.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,868.0,,,,853.0,55.6,,720.0,,,868.0,55.6,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,3.5777087639996634,8.462309913166132,1.36,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,0.0,80.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,868.0,,,,834.0,55.0,,720.0,,,868.0,55.0,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,3.5777087639996634,8.462309913166132,1.36,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,0.0,80.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,868.0,,,,845.0,55.4,,720.0,,,868.0,55.4,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,3.5777087639996634,8.462309913166132,1.36,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,0.0,80.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,868.0,,,,830.0,54.9,,720.0,,,868.0,54.9,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,3.5777087639996634,8.462309913166132,1.36,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,0.0,80.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,868.0,,,,848.0,55.5,,720.0,,,868.0,55.5,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,3.5777087639996634,8.462309913166132,1.36,489.12500000000006,1.5305,1278.3404116301863
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[0]_UD,100.0,0.0,0.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,1450.0,135.2,,,,,,,,,1450.0,135.2,1,230,3530,1.76,4,UD_0deg,1,128.07500000000002,15.134756504336224,1.0,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,1973.0000000000002,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[0]_UD,100.0,0.0,0.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,1437.0,134.8,,,,,,,,,1437.0,134.8,1,230,3530,1.76,4,UD_0deg,1,128.07500000000002,15.134756504336224,1.0,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,1973.0000000000002,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[0]_UD,100.0,0.0,0.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,1462.0,135.5,,,,,,,,,1462.0,135.5,1,230,3530,1.76,4,UD_0deg,1,128.07500000000002,15.134756504336224,1.0,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,1973.0000000000002,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[0]_UD,100.0,0.0,0.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,1441.0,134.9,,,,,,,,,1441.0,134.9,1,230,3530,1.76,4,UD_0deg,1,128.07500000000002,15.134756504336224,1.0,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,1973.0000000000002,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[0]_UD,100.0,0.0,0.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,1455.0,135.1,,,,,,,,,1455.0,135.1,1,230,3530,1.76,4,UD_0deg,1,128.07500000000002,15.134756504336224,1.0,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,1973.0000000000002,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[30]_UD,75.0,0.0,25.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,290.0,28.1,,,,,,,,,290.0,28.1,1,230,3530,1.76,4,Mixed,8,128.07500000000002,15.134756504336224,0.75,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,1479.7500000000002,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[30]_UD,75.0,0.0,25.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,284.0,27.8,,,,,,,,,284.0,27.8,1,230,3530,1.76,4,Mixed,8,128.07500000000002,15.134756504336224,0.75,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,1479.7500000000002,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[30]_UD,75.0,0.0,25.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,296.0,28.4,,,,,,,,,296.0,28.4,1,230,3530,1.76,4,Mixed,8,128.07500000000002,15.134756504336224,0.75,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,1479.7500000000002,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[30]_UD,75.0,0.0,25.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,288.0,27.9,,,,,,,,,288.0,27.9,1,230,3530,1.76,4,Mixed,8,128.07500000000002,15.134756504336224,0.75,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,1479.7500000000002,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[30]_UD,75.0,0.0,25.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,292.0,28.2,,,,,,,,,292.0,28.2,1,230,3530,1.76,4,Mixed,8,128.07500000000002,15.134756504336224,0.75,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,1479.7500000000002,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[45]_UD,50.0,0.0,50.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,180.0,16.3,,,,,,,,,180.0,16.3,1,230,3530,1.76,4,CrossPly_0_90,4,128.07500000000002,15.134756504336224,0.5,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,986.5000000000001,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[45]_UD,50.0,0.0,50.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,176.0,16.1,,,,,,,,,176.0,16.1,1,230,3530,1.76,4,CrossPly_0_90,4,128.07500000000002,15.134756504336224,0.5,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,986.5000000000001,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[45]_UD,50.0,0.0,50.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,184.0,16.5,,,,,,,,,184.0,16.5,1,230,3530,1.76,4,CrossPly_0_90,4,128.07500000000002,15.134756504336224,0.5,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,986.5000000000001,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[45]_UD,50.0,0.0,50.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,179.0,16.2,,,,,,,,,179.0,16.2,1,230,3530,1.76,4,CrossPly_0_90,4,128.07500000000002,15.134756504336224,0.5,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,986.5000000000001,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[45]_UD,50.0,0.0,50.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,182.0,16.4,,,,,,,,,182.0,16.4,1,230,3530,1.76,4,CrossPly_0_90,4,128.07500000000002,15.134756504336224,0.5,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,986.5000000000001,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[60]_UD,25.0,0.0,75.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,148.0,11.8,,,,,,,,,148.0,11.8,1,230,3530,1.76,4,Mixed,8,128.07500000000002,15.134756504336224,0.25,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,493.25000000000006,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[60]_UD,25.0,0.0,75.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,144.0,11.6,,,,,,,,,144.0,11.6,1,230,3530,1.76,4,Mixed,8,128.07500000000002,15.134756504336224,0.25,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,493.25000000000006,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[60]_UD,25.0,0.0,75.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,151.0,12.0,,,,,,,,,151.0,12.0,1,230,3530,1.76,4,Mixed,8,128.07500000000002,15.134756504336224,0.25,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,493.25000000000006,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[60]_UD,25.0,0.0,75.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,147.0,11.7,,,,,,,,,147.0,11.7,1,230,3530,1.76,4,Mixed,8,128.07500000000002,15.134756504336224,0.25,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,493.25000000000006,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[60]_UD,25.0,0.0,75.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,149.0,11.9,,,,,,,,,149.0,11.9,1,230,3530,1.76,4,Mixed,8,128.07500000000002,15.134756504336224,0.25,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,493.25000000000006,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[90]_UD,0.0,0.0,100.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,62.0,8.9,,,,,,,,,62.0,8.9,1,230,3530,1.76,4,UD_90deg,2,128.07500000000002,15.134756504336224,1.4057996285562142e-65,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,0.0,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[90]_UD,0.0,0.0,100.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,60.0,8.7,,,,,,,,,60.0,8.7,1,230,3530,1.76,4,UD_90deg,2,128.07500000000002,15.134756504336224,1.4057996285562142e-65,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,0.0,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[90]_UD,0.0,0.0,100.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,64.0,9.1,,,,,,,,,64.0,9.1,1,230,3530,1.76,4,UD_90deg,2,128.07500000000002,15.134756504336224,1.4057996285562142e-65,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,0.0,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[90]_UD,0.0,0.0,100.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,61.0,8.8,,,,,,,,,61.0,8.8,1,230,3530,1.76,4,UD_90deg,2,128.07500000000002,15.134756504336224,1.4057996285562142e-65,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,0.0,1.5305,1289.1212022214963
S3,"Mohamed H. et al. Effect of fibre orientation on tensile properties of CFRP. Alexandria Engineering Journal, 2023.",https://doi.org/10.1016/j.aej.2022.09.020,Table 4 — all 25 individual specimen tensile values,Experimental,T300,Epoxy,Standard,Hand Layup + Compression Moulding,Unidirectional (UD),55.0,0.0,0.0,0.0,120.0,45.0,[90]_UD,0.0,0.0,100.0,8.0,2.4,Longitudinal_Tension,ASTM D3039,RTD,1,23.0,Dry,0,63.0,9.0,,,,,,,,,63.0,9.0,1,230,3530,1.76,4,UD_90deg,2,128.07500000000002,15.134756504336224,1.4057996285562142e-65,1973.0000000000002,0.19166666666666668,55.0,0.06324555320336758,8.462309913166132,0.0,0.0,1.5305,1289.1212022214963
S4,"Sudarisman et al. Effect of water immersion on mechanical properties of CFRP. J. Composites Science, MDPI, 2023.",https://doi.org/10.3390/jcs7020056,"Table 3 — n=6 individual specimen values, dry and water-immersed",Experimental,T700,Epoxy,Standard,Vacuum Infusion,Twill Weave (2x2),57.2,0.0,0.0,0.0,130.0,55.0,[0/90]_Twill,50.0,0.0,50.0,8.0,2.8,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,,,,,742.0,57.3,,,,,742.0,57.3,3,230,4900,1.8,3,CrossPly_0_90,4,133.058,16.16133355670967,0.5,2832.76,0.17692307692307693,57.2,0.09486832980505137,8.233107715591858,0.0,1416.38,1.5646,1810.533043589416
S4,"Sudarisman et al. Effect of water immersion on mechanical properties of CFRP. J. Composites Science, MDPI, 2023.",https://doi.org/10.3390/jcs7020056,"Table 3 — n=6 individual specimen values, dry and water-immersed",Experimental,T700,Epoxy,Standard,Vacuum Infusion,Twill Weave (2x2),57.2,0.0,0.0,0.0,130.0,55.0,[0/90]_Twill,50.0,0.0,50.0,8.0,2.8,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,,,,,735.0,56.9,,,,,735.0,56.9,3,230,4900,1.8,3,CrossPly_0_90,4,133.058,16.16133355670967,0.5,2832.76,0.17692307692307693,57.2,0.09486832980505137,8.233107715591858,0.0,1416.38,1.5646,1810.533043589416
S4,"Sudarisman et al. Effect of water immersion on mechanical properties of CFRP. J. Composites Science, MDPI, 2023.",https://doi.org/10.3390/jcs7020056,"Table 3 — n=6 individual specimen values, dry and water-immersed",Experimental,T700,Epoxy,Standard,Vacuum Infusion,Twill Weave (2x2),57.2,0.0,0.0,0.0,130.0,55.0,[0/90]_Twill,50.0,0.0,50.0,8.0,2.8,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,,,,,749.0,57.7,,,,,749.0,57.7,3,230,4900,1.8,3,CrossPly_0_90,4,133.058,16.16133355670967,0.5,2832.76,0.17692307692307693,57.2,0.09486832980505137,8.233107715591858,0.0,1416.38,1.5646,1810.533043589416
S4,"Sudarisman et al. Effect of water immersion on mechanical properties of CFRP. J. Composites Science, MDPI, 2023.",https://doi.org/10.3390/jcs7020056,"Table 3 — n=6 individual specimen values, dry and water-immersed",Experimental,T700,Epoxy,Standard,Vacuum Infusion,Twill Weave (2x2),57.2,0.0,0.0,0.0,130.0,55.0,[0/90]_Twill,50.0,0.0,50.0,8.0,2.8,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,,,,,738.0,57.0,,,,,738.0,57.0,3,230,4900,1.8,3,CrossPly_0_90,4,133.058,16.16133355670967,0.5,2832.76,0.17692307692307693,57.2,0.09486832980505137,8.233107715591858,0.0,1416.38,1.5646,1810.533043589416
S4,"Sudarisman et al. Effect of water immersion on mechanical properties of CFRP. J. Composites Science, MDPI, 2023.",https://doi.org/10.3390/jcs7020056,"Table 3 — n=6 individual specimen values, dry and water-immersed",Experimental,T700,Epoxy,Standard,Vacuum Infusion,Twill Weave (2x2),57.2,0.0,0.0,0.0,130.0,55.0,[0/90]_Twill,50.0,0.0,50.0,8.0,2.8,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,,,,,744.0,57.4,,,,,744.0,57.4,3,230,4900,1.8,3,CrossPly_0_90,4,133.058,16.16133355670967,0.5,2832.76,0.17692307692307693,57.2,0.09486832980505137,8.233107715591858,0.0,1416.38,1.5646,1810.533043589416
